	SV_1	SV_2	SV_3	SV_4	SV_5	SV_6	SV_7	SV_8	SV_9	SV_10	SV_11	SV_12	SV_13	SV_14	SV_15	SV_16	SV_17	SV_18	SV_19	SV_20	SV_21	SV_22	SV_23	SV_24	SV_25	SV_26	SV_27	SV_28	SV_29	SV_30	SV_31	SV_32	SV_33	SV_34	SV_35	SV_36	SV_37	SV_38	SV_39	SV_40	SV_41	SV_42	SV_43	SV_44	SV_45	SV_46	SV_47	SV_48	SV_49	SV_50	SV_51	SV_52	SV_53	SV_54	SV_55	SV_56	SV_57	SV_58	SV_59	SV_60	SV_61	SV_62	SV_63	SV_64	SV_65	SV_66	SV_67	SV_68	SV_69	SV_70	SV_71	SV_72	SV_73	SV_74	SV_75	SV_76	SV_77	SV_78	SV_79	SV_80	SV_81	SV_82	SV_83	SV_84	SV_85	SV_86	SV_87	SV_88	SV_89	SV_90	SV_91	SV_92	SV_93	SV_94	SV_95	SV_96	SV_97	SV_98	SV_99	SV_100	SV_101	SV_102	SV_103	SV_104	SV_105	SV_106	SV_107	SV_108	SV_109	SV_110	SV_111	SV_112	SV_113	SV_114	SV_115	SV_116	SV_117	SV_118	SV_119	SV_120	SV_121	SV_122	SV_123	SV_124	SV_125	SV_126	SV_127	SV_128	SV_129	SV_130	SV_131	SV_132	SV_133	SV_134	SV_135	SV_136	SV_137	SV_138	SV_139	SV_140	SV_141	SV_142	SV_143	SV_144	SV_145	SV_146	SV_147	SV_148	SV_149	SV_150	SV_151	SV_152	SV_153	SV_154	SV_155	SV_156	SV_157	SV_158	SV_159	SV_160	SV_161	SV_162	SV_163	SV_164	SV_165	SV_166	SV_167	SV_168	SV_169	SV_170	SV_171	SV_172	SV_173	SV_174	SV_175	SV_176	SV_177	SV_178	SV_179	SV_180	SV_181	SV_182	SV_183	SV_184	SV_185	SV_186	SV_187	SV_188	SV_189	SV_190	SV_191	SV_192	SV_193	SV_194	SV_195	SV_196	SV_197	SV_198	SV_199	SV_200	SV_201	SV_202	SV_203	SV_204	SV_205	SV_206	SV_207	SV_208	SV_209	SV_210	SV_211	SV_212	SV_213	SV_214	SV_215	SV_216	SV_217	SV_218	SV_219	SV_220	SV_221	SV_222	SV_223	SV_224	SV_225	SV_226	SV_227	SV_228	SV_229	SV_230	SV_231	SV_232	SV_233	SV_234	SV_235	SV_236	SV_237	SV_238	SV_239	SV_240	SV_241	SV_242	SV_243	SV_244	SV_245	SV_246	SV_247	SV_248	SV_249	SV_250	SV_251	SV_252	SV_253	SV_254	SV_255	SV_256	SV_257	SV_258	SV_259	SV_260	SV_261	SV_262	SV_263	SV_264	SV_265	SV_266	SV_267	SV_268	SV_269	SV_270	SV_271	SV_272	SV_273	SV_274	SV_275	SV_276	SV_277	SV_278	SV_279	SV_280	SV_281	SV_282	SV_283	SV_284	SV_285	SV_286	SV_287	SV_288	SV_289	SV_290	SV_291	SV_292	SV_293	SV_294	SV_295	SV_296	SV_297	SV_298	SV_299	SV_300	SV_301	SV_302	SV_303	SV_304	SV_305	SV_306	SV_307	SV_308	SV_309	SV_310	SV_311	SV_312	SV_313	SV_314	SV_315	SV_316	SV_317	SV_318	SV_319	SV_320	SV_321	SV_322	SV_323	SV_324	SV_325	SV_326	SV_327	SV_328	SV_329	SV_330	SV_331	SV_332	SV_333	SV_334	SV_335	SV_336	SV_337	SV_338	SV_339	SV_340	SV_341	SV_342	SV_343	SV_344	SV_345	SV_346	SV_347	SV_348	SV_349	SV_350	SV_351	SV_352	SV_353	SV_354	SV_355	SV_356	SV_357	SV_358	SV_359	SV_360	SV_361	SV_362	SV_363	SV_364	SV_365	SV_366	SV_367	SV_368	SV_369	SV_370	SV_371	SV_372	SV_373	SV_374	SV_375	SV_376	SV_377	SV_378	SV_379	SV_380	SV_381	SV_382	SV_383	SV_384	SV_385	SV_386	SV_387	SV_388	SV_389	SV_390	SV_391	SV_392	SV_393	SV_394	SV_395	SV_396	SV_397	SV_398	SV_399	SV_400	SV_401	SV_402	SV_403	SV_404	SV_405	SV_406	SV_407	SV_408	SV_409	SV_410	SV_411	SV_412	SV_413	SV_414	SV_415	SV_416	SV_417	SV_418	SV_419	SV_420	SV_421	SV_422	SV_423	SV_424	SV_425	SV_426	SV_427	SV_428	SV_429	SV_430	SV_431	SV_432	SV_433	SV_434	SV_435	SV_436	SV_437	SV_438	SV_439	SV_440	SV_441	SV_442	SV_443	SV_444	SV_445	SV_446	SV_447	SV_448	SV_449	SV_450	SV_451	SV_452	SV_453	SV_454	SV_455	SV_456	SV_457	SV_458	SV_459	SV_460	SV_461	SV_462	SV_463	SV_464	SV_465	SV_466	SV_467	SV_468	SV_469
H8_T3_R1	4123	3505	2443	1950	1433	192	460	1950	3723	4390	0	1481	1034	226	119	1088	826	261	679	0	811	334	826	187	255	654	309	231	753	581	129	44	40	1876	110	170	359	0	221	0	266	190	87	0	448	38	820	302	0	361	0	57	131	305	0	1143	0	0	0	0	43	85	0	0	102	156	0	0	81	0	1939	0	0	0	0	47	0	0	0	0	0	207	0	0	896	27	0	44	28	0	43	0	272	0	187	231	0	0	0	0	0	0	0	0	101	0	288	0	0	154	0	0	0	0	0	0	0	13	43	8	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	5	0	0	0	0	156	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	22	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H8_T3_R2	4167	4984	4026	2306	2441	1963	539	1593	1874	89	0	537	1662	551	279	2222	1031	415	927	77	215	134	449	434	206	91	360	379	133	171	600	0	0	748	246	970	131	31	231	87	264	272	196	0	139	0	0	129	0	68	0	36	222	145	315	0	68	0	95	0	0	96	0	0	0	0	0	107	143	0	192	0	0	103	0	0	92	85	0	0	0	0	2407	0	0	363	0	6	3	0	19	0	0	0	0	0	0	0	5	126	0	0	0	0	0	0	0	0	0	97	0	0	0	139	30	0	0	8	6	23	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	62	34	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H8_T3_R3	3336	3276	747	2243	1299	708	492	1534	11155	171	0	254	272	712	827	774	256	359	367	0	598	61	359	52	110	1565	246	183	1230	456	72	0	0	1127	0	113	0	0	193	0	0	194	74	18	72	271	57	0	0	0	24	52	0	0	0	0	0	0	0	28	0	125	198	513	122	43	0	0	84	0	0	0	471	0	0	0	0	638	34	0	0	562	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	102	0	31	0	0	4	0	3	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	107	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	223	221	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
H9_T1_R1	6922	2998	1285	3037	735	4066	2701	2576	0	18	0	1350	397	275	2832	981	199	302	395	0	1044	2049	1144	416	697	1269	642	428	66	621	922	0	28	0	208	321	0	0	382	821	322	174	81	0	18	45	0	242	441	166	14	2	0	217	240	0	94	38	49	0	0	151	533	0	209	14	0	69	35	0	0	25	0	0	0	0	202	0	79	0	0	0	0	0	0	0	0	8	4	0	193	133	0	0	0	0	0	0	24	0	573	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	48	0	25	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	138	126	0	0	0	72	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	22	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T1_R2	7300	3072	2820	3147	3971	847	2122	2860	142	145	0	4988	1148	553	757	1835	1664	2388	1117	36	3534	2429	841	2693	1323	480	899	832	516	648	1035	0	0	325	247	840	143	0	405	672	543	173	360	0	288	121	76	55	884	132	0	12	139	170	0	0	315	0	134	47	336	166	0	62	80	313	67	115	209	0	0	585	0	0	0	0	40	60	0	0	883	0	89	0	0	0	0	0	0	0	32	109	0	0	0	0	152	0	0	0	0	345	0	0	225	0	0	0	0	61	0	0	0	0	32	0	0	25	93	136	0	0	0	0	0	0	76	0	0	56	0	0	0	0	97	0	0	0	101	0	189	0	1227	0	396	0	0	77	535	149	57	0	0	63	60	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	109	72	0	0	0	0	0	0	0	72	66	0	0	418	0	0	0	120	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	49	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	79	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T1_R3	3536	1540	591	2159	5649	548	605	312	17	12	0	927	1330	60	339	507	103	148	153	7095	2482	2775	329	406	190	538	433	125	130	214	1693	22	13	0	162	256	179	2720	186	0	236	79	0	9	74	0	0	0	189	1056	0	24	0	64	0	0	0	33	32	0	0	135	695	32	0	0	0	24	326	78	0	17	0	0	170	0	33	0	86	0	815	0	0	0	0	142	332	27	35	0	93	0	0	0	0	0	0	0	12	76	370	0	0	207	47	0	0	0	0	0	362	319	0	0	0	0	0	0	0	26	0	0	0	0	0	63	0	0	0	0	0	0	96	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	25	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T2_R1	2730	7953	1488	3613	5355	202	899	629	6	46	0	2463	204	78	217	585	0	340	2063	0	985	65	420	99	364	386	205	87	0	133	72	36	0	0	0	306	1388	0	137	637	1464	454	15	896	0	0	0	0	0	73	0	37	93	0	0	0	142	1464	103	775	47	206	0	677	85	0	2252	51	264	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	15	15	0	907	0	1005	0	43	0	0	0	8	0	560	0	40	0	134	0	0	50	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	682	0	0	0	0	0	0	0	0	420	0	0	20	0	10	0	0	0	190	0	162	72	169	0	38	0	0	1	0	24	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
H9_T2_R2	2436	1279	1156	1373	4141	1162	521	656	10	72	0	346	1354	194	437	394	469	280	83	1398	752	123	493	0	279	285	0	508	597	86	137	0	0	150	2599	364	68	521	157	0	1547	70	1445	24	65	139	0	0	0	132	10	0	0	0	0	0	138	122	36	12	36	88	151	54	70	15	227	0	222	0	0	25	0	0	0	0	65	143	1410	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	220	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	37	0	555	0	0	0	0	0	0	0	0	0	28	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	0	0	48	0	0	0	0	0	0	0	0	16	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T2_R3	1578	1576	309	494	1714	374	485	619	49	2994	0	381	86	1169	278	318	2961	0	984	408	798	1113	195	149	0	54	294	0	411	125	565	0	0	269	309	51	147	145	83	0	53	99	423	172	137	0	257	0	0	0	0	58	0	0	150	0	74	0	134	172	77	21	0	0	0	0	46	56	88	0	0	86	0	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	182	0	0	0	41	367	0	53	0	0	0	0	96	0	0	0	0	0	0	856	0	0	26	0	14	0	0	78	0	0	284	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	42	0	0	0	0	0	19	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	59	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	30	0	0	79	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	34	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	59	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T3_R1	2644	2577	4013	3925	3836	276	582	3496	33	256	0	1088	326	637	350	357	3895	491	162	34	204	222	660	610	754	93	865	1908	170	39	207	168	182	100	333	0	35	0	160	269	227	142	60	0	76	2180	122	0	84	0	194	175	227	110	0	0	0	441	47	0	0	194	1727	0	494	43	1264	0	215	0	35	24	53	0	0	0	0	0	147	0	0	0	0	0	0	29	0	11	11	0	0	0	187	0	0	0	0	43	29	55	149	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	3	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T3_R2	4663	3957	2165	1236	2305	832	778	609	78	326	0	1374	408	243	123	612	384	269	647	0	1187	890	633	663	614	375	470	86	340	68	426	0	58	198	1566	0	55	0	221	1242	0	225	185	0	106	52	167	124	10	175	0	47	117	156	0	0	0	919	0	55	97	77	0	61	27	178	353	32	142	0	0	37	0	0	0	0	0	116	0	0	0	0	0	0	0	186	0	14	17	0	35	0	0	0	105	0	183	0	41	0	508	0	0	0	72	0	0	68	0	48	0	0	0	0	102	0	0	126	6	39	0	0	0	0	0	211	0	0	0	0	0	0	0	39	0	0	33	78	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	28	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	10	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H9_T3_R3	2642	1687	1310	945	2760	1278	308	770	0	455	0	608	689	1134	1414	484	565	267	819	4459	1395	1161	453	286	443	392	379	0	106	156	790	683	639	0	170	201	262	1475	158	71	0	92	28	81	696	146	188	702	915	76	2	29	0	300	0	0	57	75	0	104	0	45	120	105	30	35	0	0	165	0	0	0	0	0	0	0	61	0	113	0	0	0	0	0	0	0	0	117	86	0	527	0	290	0	0	0	0	0	0	0	149	807	0	0	0	0	0	1405	0	0	252	73	0	0	42	0	0	5	17	13	0	0	12	343	0	0	0	0	0	0	0	0	0	21	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	144	0	77	0	0	0	0	0	93	0	0	96	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
